0
0
0
0
0
0
0
0
0
17.485
109.32
166.76
181.64
152.58
82.448
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
18.331
110.6
168.43
183.69
154.94
85.031
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
19.339
112.07
170.29
185.91
157.49
87.781
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
20.51
113.72
172.33
188.31
160.2
90.697
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
21.847
115.55
174.55
190.89
163.09
93.777
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
23.35
117.56
176.95
193.65
166.14
97.02
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
25.02
119.75
179.53
196.57
169.37
100.42
0.87631
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
26.859
122.12
182.28
199.67
172.76
103.99
4.0902
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
28.868
124.66
185.21
202.95
176.31
107.71
7.4527
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
31.05
127.38
188.31
206.38
180.03
111.59
10.969
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
33.403
130.28
191.59
209.99
183.9
115.62
14.644
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
35.931
133.35
195.04
213.76
187.93
119.8
18.478
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
38.633
136.6
198.66
217.7
192.12
124.13
22.474
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
41.51
140.02
202.44
221.79
196.46
128.6
26.631
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
44.563
143.61
206.39
226.05
200.96
133.22
30.948
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
47.792
147.37
210.51
230.46
205.6
137.99
35.424
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
51.196
151.29
214.78
235.03
210.39
142.89
40.054
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
54.775
155.39
219.22
239.74
215.32
147.93
44.837
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
58.528
159.65
223.81
244.61
220.39
153.1
49.769
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
62.454
164.07
228.56
249.63
225.6
158.4
54.846
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
66.553
168.65
233.46
254.78
230.94
163.83
60.064
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
70.822
173.39
238.51
260.08
236.42
169.39
65.42
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
75.261
178.29
243.71
265.52
242.03
175.07
70.91
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
79.867
183.34
249.06
271.1
247.77
180.87
76.529
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
84.638
188.54
254.55
276.81
253.63
186.79
82.273
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
89.573
193.89
260.18
282.65
259.61
192.82
88.138
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
94.668
199.39
265.95
288.62
265.71
198.96
94.12
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
99.922
205.03
271.85
294.72
271.93
205.21
100.21
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
105.33
210.82
277.88
300.93
278.26
211.57
106.42
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
110.89
216.74
284.04
307.26
284.7
218.02
112.72
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
116.6
222.79
290.32
313.71
291.24
224.57
119.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
122.46
228.98
296.73
320.27
297.88
231.22
125.63
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
128.46
235.3
303.25
326.94
304.62
237.95
132.22
1.9957
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.0239
134.6
241.74
309.89
333.71
311.46
244.78
138.89
7.6288
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.2234
140.88
248.31
316.64
340.58
318.38
251.68
145.65
13.404
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
